request_time,wait_time,pick_index,drop_index,order_distance,order_fare,detour_ratio
69259,480,2180,1065,10314.0,38.4,0.25
69259,480,1334,3157,2319.0,8.63,1.0
69259,480,1534,3325,2040.0,7.6,0.25
69259,480,972,1032,1213.0,4.52,0.5
69261,420,3528,473,3394.0,12.64,1.0
69261,360,2740,1820,4345.0,16.18,0.5
69262,480,1679,1215,2365.0,8.81,0.75
69262,180,3732,1403,6407.0,23.86,0.75
69262,180,342,3598,2492.0,9.28,1.0
69262,420,4539,4442,3487.0,12.98,1.0
69263,480,2693,3278,2865.0,10.67,1.0
69263,240,1459,1012,3196.0,11.9,0.75
69263,480,2314,3671,6372.0,23.72,0.5
69264,240,3327,4464,1095.0,4.08,0.25
69265,300,1669,4563,5771.0,21.49,1.0
69265,240,590,1163,1853.0,6.9,1.0
69266,360,1818,3785,4538.0,16.9,0.5
69267,360,3333,2331,1427.0,5.31,0.75
69267,180,247,4456,3417.0,12.72,0.75
69267,300,2128,269,3796.0,14.13,1.0
69267,360,1393,3025,5276.0,19.64,0.25
69267,480,2638,914,2448.0,9.11,0.25
69267,480,1029,2887,8513.0,31.7,0.75
69268,180,3008,3618,6507.0,24.23,1.0
69269,360,4510,2134,10179.0,37.9,1.0
69269,300,2847,1162,2445.0,9.1,1.0
69270,240,3661,2976,2238.0,8.33,0.25
69271,420,1080,3155,1651.0,6.15,0.5
69271,360,2943,4057,4440.0,16.53,1.0
69271,180,253,462,4096.0,15.25,1.0
69272,180,1053,233,4617.0,17.19,0.25
69272,420,3534,229,2600.0,9.68,0.5
69273,240,1173,765,3173.0,11.81,1.0
69273,300,122,1995,2664.0,9.92,1.0
69273,360,3154,3682,1939.0,7.22,0.25
69273,420,765,820,1022.0,3.81,0.75
69274,420,11,2569,1493.0,5.56,0.75
69274,180,1707,1790,4867.0,18.12,0.25
69275,420,1692,2568,1330.0,4.95,1.0
69276,180,3937,2518,3727.0,13.88,0.5
69277,180,1399,2129,1195.0,4.45,0.75
69277,360,2822,3861,3680.0,13.7,0.25
69277,480,3383,2464,3776.0,14.06,0.5
69277,420,1188,3642,2385.0,8.88,0.75
69277,480,3399,2046,5551.0,20.67,1.0
69278,180,2333,3192,3173.0,11.81,0.25
69278,480,1977,3393,2093.0,7.79,0.25
69278,240,373,174,2317.0,8.63,0.5
69278,240,230,1886,2671.0,9.94,0.5
69279,300,702,2670,6515.0,24.26,1.0
69280,300,2395,2925,1909.0,7.11,0.25
69280,240,1926,3065,4356.0,16.22,0.5
69281,480,3728,4464,1762.0,6.56,0.25
69282,180,2333,2928,1185.0,4.41,0.25
69282,420,243,1231,5184.0,19.3,0.5
69283,420,1525,3527,3855.0,14.35,0.5
69283,480,154,2493,3774.0,14.05,0.25
69283,480,2232,4521,3337.0,12.42,0.25
69284,300,1400,3710,2388.0,8.89,0.25
69284,300,3037,1260,5850.0,21.78,0.25
69284,420,1991,1789,1845.0,6.87,0.25
69284,300,448,1187,4377.0,16.3,1.0
69284,360,1303,2199,2797.0,10.41,1.0
69285,360,428,3221,1592.0,5.93,1.0
69285,240,864,2293,1884.0,7.01,0.25
69285,300,2847,1013,5138.0,19.13,0.75
69286,180,876,3426,1841.0,6.85,0.5
69286,300,1628,3069,4637.0,17.27,0.25
69286,240,3498,3203,1616.0,6.02,0.75
69287,300,396,1015,1536.0,5.72,0.25
69287,240,2605,743,3010.0,11.21,0.5
69287,480,1344,4397,1655.0,6.16,1.0
69288,420,1818,928,5044.0,18.78,0.5
69288,360,1515,901,3338.0,12.43,1.0
69288,480,4473,1478,6770.0,25.21,0.5
69288,420,4140,204,2252.0,8.38,0.75
69289,360,3693,817,1582.0,5.89,0.5
69289,420,417,834,5113.0,19.04,0.75
69289,300,1339,2335,3518.0,13.1,0.25
69289,420,3002,548,1626.0,6.05,0.5
69290,300,2461,1612,2184.0,8.13,1.0
69290,240,1238,1097,6022.0,22.42,0.25
69290,480,3191,4313,3831.0,14.26,0.25
69290,240,3254,3212,6128.0,22.82,0.75
69290,480,3964,1580,2457.0,9.15,1.0
69290,480,2405,1207,1308.0,4.87,0.25
69290,180,4349,3426,1848.0,6.88,0.75
69290,300,4039,2961,3539.0,13.18,1.0
69291,360,110,704,2249.0,8.37,0.75
69292,480,821,12,6913.0,25.74,0.5
69292,180,2636,2173,2693.0,10.03,0.25
69292,420,1978,454,3186.0,11.86,0.25
69293,240,997,2287,3974.0,14.8,0.25
69293,240,4352,3206,8061.0,30.01,1.0
69293,240,1398,2751,4050.0,15.08,0.25
69293,240,1137,3783,3855.0,14.35,0.25
69293,240,803,3181,3176.0,11.83,0.5
69293,180,3720,3524,4768.0,17.75,0.5
69293,360,249,1479,1730.0,6.44,0.25
69294,480,4104,2564,1230.0,4.58,0.5
69295,300,4325,2407,4768.0,17.75,0.25
69295,480,2278,2448,1071.0,3.99,0.25
69295,240,1742,587,2540.0,9.46,0.75
69295,180,1318,3210,2572.0,9.58,0.75
69296,480,2453,4328,1935.0,7.2,1.0
69296,480,1409,1402,5802.0,21.6,0.5
69297,360,2000,2187,1502.0,5.59,1.0
69297,180,3957,170,5802.0,21.6,0.25
69297,300,3389,4109,1167.0,4.35,0.25
69297,180,1479,3687,4141.0,15.42,1.0
69298,240,3209,4360,1309.0,4.87,0.75
69298,360,3167,3227,3436.0,12.79,0.5
69298,360,1106,1076,1466.0,5.46,1.0
69298,240,255,2689,2622.0,9.76,1.0
69298,240,1362,3270,3977.0,14.81,0.5
69298,240,3122,148,5432.0,20.23,0.75
69298,480,1058,3881,6638.0,24.72,0.25
69299,480,2683,3051,2618.0,9.75,0.5
69299,360,3311,1636,1983.0,7.38,0.75
69299,420,1448,3529,1007.0,3.75,0.5
69300,360,1023,955,1873.0,6.97,0.5
69300,180,3732,2554,3054.0,11.37,0.25
69300,480,4066,319,3670.0,13.66,1.0
69301,420,1137,3216,4614.0,17.18,1.0
69301,240,1049,968,2806.0,10.45,0.5
69302,240,1724,914,2023.0,7.53,0.25
69302,300,924,2598,4662.0,17.36,1.0
69302,480,2373,2141,4748.0,17.68,1.0
69303,240,2616,3635,2490.0,9.27,0.75
69303,240,298,621,2330.0,8.68,0.25
69303,180,449,2191,7035.0,26.19,0.25
69303,300,2965,1078,3569.0,13.29,0.25
69303,300,3193,1543,6446.0,24.0,0.25
69304,480,3975,481,3525.0,13.12,0.75
69304,360,1716,486,2336.0,8.7,0.5
69304,300,2317,2575,4913.0,18.29,0.5
69304,360,3210,2374,2886.0,10.75,0.75
69305,420,3022,1974,3337.0,12.42,0.25
69305,180,3098,3442,4285.0,15.95,1.0
69305,240,2658,166,7537.0,28.06,0.25
69305,300,80,4521,2180.0,8.12,0.5
69306,240,568,1739,4668.0,17.38,0.5
69306,300,1086,3684,3778.0,14.07,1.0
69306,180,538,2537,5205.0,19.38,1.0
69306,180,1817,2598,4953.0,18.44,1.0
69307,480,21,3074,5555.0,20.68,0.5
69307,300,2974,192,4112.0,15.31,0.25
69307,180,1083,1390,3418.0,12.73,0.25
69309,240,2196,2997,1018.0,3.79,0.75
69309,420,2138,396,3231.0,12.03,0.25
69310,180,3878,4140,5547.0,20.65,0.75
69310,480,2693,2189,1309.0,4.87,1.0
69310,180,207,2116,2666.0,9.93,0.75
69310,240,1006,2558,3273.0,12.19,0.25
69310,420,2762,1219,1925.0,7.17,0.5
69311,360,1128,1405,4758.0,17.72,0.5
69311,420,1713,382,2212.0,8.24,0.25
69312,360,2538,2105,3000.0,11.17,1.0
69313,300,59,246,1715.0,6.39,0.75
69313,300,1782,235,3141.0,11.69,0.5
69314,180,2370,1898,3407.0,12.69,1.0
69314,480,4557,3389,3264.0,12.15,1.0
69314,300,1059,2892,3177.0,11.83,1.0
69314,300,3661,1328,3602.0,13.41,0.5
69314,240,3831,3005,4436.0,16.52,0.5
69314,360,2003,736,7637.0,28.43,0.75
69316,300,1320,3788,4356.0,16.22,0.75
69316,300,2320,1380,5303.0,19.74,0.25
69316,240,3451,2293,2741.0,10.21,0.25
69316,480,3748,2447,2048.0,7.63,0.75
69316,480,3445,2089,3175.0,11.82,0.25
69316,480,3311,3021,1192.0,4.44,1.0
69317,360,2378,478,3247.0,12.09,0.5
69318,240,861,2925,2848.0,10.6,1.0
69318,180,1299,4169,1052.0,3.92,0.75
69318,240,3011,457,4372.0,16.28,0.75
69318,240,180,1352,5171.0,19.25,0.5
69319,180,3545,3440,2802.0,10.43,0.5
69319,240,3449,3252,5334.0,19.86,0.75
69319,420,347,1230,4814.0,17.92,0.75
69320,480,1464,1023,1623.0,6.04,0.5
69320,420,1913,4368,2312.0,8.61,0.25
69323,180,576,3726,2400.0,8.94,0.25
69323,480,3344,2275,1037.0,3.86,1.0
69324,480,3064,978,4722.0,17.58,0.25
69324,420,1299,2216,3501.0,13.04,0.5
69325,300,1454,2528,11987.0,44.63,0.5
69325,420,1938,3427,1290.0,4.8,0.25
69326,360,181,2392,2114.0,7.87,0.25
69326,180,491,4517,1647.0,6.13,0.5
69326,360,4309,1233,4422.0,16.46,1.0
69327,480,790,2742,7931.0,29.53,0.75
69327,480,4307,258,2840.0,10.57,1.0
69328,240,1632,3217,2098.0,7.81,0.25
69328,300,1520,3182,2466.0,9.18,1.0
69328,360,3402,3394,4319.0,16.08,0.75
69328,420,4339,2263,3952.0,14.71,0.25
69329,180,2557,2372,3607.0,13.43,0.75
69329,420,1703,345,4515.0,16.81,0.75
69329,420,3188,1968,3571.0,13.3,1.0
69329,360,3726,1435,2390.0,8.9,0.25
69329,420,2695,2469,4000.0,14.89,0.25
69329,480,1921,600,5320.0,19.81,0.25
69331,420,1633,1782,6103.0,22.72,0.5
69331,180,2324,2465,1896.0,7.06,0.75
69331,360,3336,4498,4093.0,15.24,0.75
69332,480,2706,4043,3065.0,11.41,0.25
69332,360,3215,1242,2956.0,11.01,0.75
69332,240,1475,2278,1359.0,5.06,0.25
69333,360,3360,1633,5957.0,22.18,0.25
69333,360,2477,487,7683.0,28.61,0.75
69334,480,766,3245,3297.0,12.28,0.75
69334,420,121,4304,1090.0,4.06,0.25
69336,360,1543,2095,2592.0,9.65,0.25
69336,360,1402,955,5177.0,19.28,0.5
69337,420,1240,3575,3999.0,14.89,1.0
69337,180,3013,3805,5727.0,21.32,0.25
69337,480,3643,2926,2245.0,8.36,0.25
69337,360,3305,21,1186.0,4.42,0.25
69337,420,3047,4026,2748.0,10.23,0.5
69337,420,1180,1463,3713.0,13.82,1.0
69337,240,2105,2308,4515.0,16.81,1.0
69338,180,4322,3267,1455.0,5.42,0.25
69338,480,4367,1037,3355.0,12.49,0.25
69338,180,3435,1204,2592.0,9.65,0.75
69338,300,3183,2062,1464.0,5.45,1.0
69338,420,687,3506,1043.0,3.88,0.75
69339,420,3168,253,3053.0,11.37,0.5
69339,360,3071,3107,1621.0,6.04,0.5
69340,240,2085,4358,5670.0,21.11,1.0
69340,180,124,4268,1980.0,7.37,0.25
69341,180,928,2494,1088.0,4.05,1.0
69343,240,172,1591,1555.0,5.79,0.75
69343,300,3003,3882,2637.0,9.82,0.75
69344,300,925,3048,2196.0,8.18,0.75
69344,420,479,4507,3186.0,11.86,1.0
69344,360,257,1840,2948.0,10.98,0.75
69344,480,2206,3440,1109.0,4.13,0.5
69345,180,119,3710,5249.0,19.54,0.75
69345,240,4371,923,3595.0,13.39,0.75
69346,420,3624,3673,2135.0,7.95,0.5
69347,360,1432,666,2916.0,10.86,0.25
69347,300,2964,2561,3117.0,11.61,0.25
69347,420,1975,1050,1833.0,6.82,0.5
69348,240,244,260,1198.0,4.46,0.5
69348,360,3803,1078,4397.0,16.37,1.0
69348,240,3869,1696,2757.0,10.27,1.0
69348,300,1023,258,1538.0,5.73,1.0
69348,180,64,1137,1650.0,6.14,0.75
69350,300,1418,3719,1731.0,6.45,0.25
69350,180,1234,3271,2569.0,9.57,0.5
69350,300,1710,1259,2284.0,8.5,0.25
69350,240,1916,454,7284.0,27.12,0.75
69350,420,1944,2661,2140.0,7.97,1.0
69351,420,4212,24,2538.0,9.45,0.75
69351,360,4465,4147,4714.0,17.55,0.75
69351,180,1817,4521,2324.0,8.65,0.75
69352,180,2112,4517,3048.0,11.35,1.0
69352,360,1727,3643,1440.0,5.36,0.75
69352,300,4459,24,2376.0,8.85,1.0
69352,180,1449,3158,3735.0,13.91,1.0
69353,300,1252,2564,2281.0,8.49,0.5
69354,180,860,1675,6879.0,25.61,0.75
69354,240,2964,241,1618.0,6.02,0.75
69354,360,1818,352,7792.0,29.01,0.75
69355,480,2098,1060,4464.0,16.62,0.5
69355,480,4105,388,2710.0,10.09,0.75
69355,360,1257,1400,2072.0,7.71,0.25
69356,300,3507,1243,3584.0,13.34,0.75
69356,360,3321,461,1845.0,6.87,0.25
69356,480,2531,4014,1892.0,7.04,0.75
69357,480,939,3532,3423.0,12.74,0.5
69357,180,1327,455,5445.0,20.27,1.0
69357,480,3276,4147,3852.0,14.34,1.0
69357,180,3677,1815,3856.0,14.36,0.25
69357,240,2139,1478,4453.0,16.58,1.0
69358,180,3433,1505,2761.0,10.28,0.5
69358,480,22,3960,2661.0,9.91,0.5
69358,360,1344,266,5207.0,19.39,0.75
69359,360,3404,3527,2867.0,10.67,1.0
69360,240,4446,567,2549.0,9.49,0.25
69360,300,1318,134,4798.0,17.86,0.5
69360,300,3539,2033,2127.0,7.92,0.5
69360,240,414,1294,9221.0,34.33,0.5
69360,300,2569,3199,5758.0,21.44,1.0
69361,360,3736,4425,12533.0,46.66,1.0
69362,360,2402,816,3049.0,11.35,0.5
69362,180,1921,3309,1061.0,3.95,0.5
69363,420,1951,2654,5198.0,19.35,1.0
69363,420,2203,2213,1353.0,5.04,0.75
69363,420,4327,1725,2074.0,7.72,0.75
69364,300,1166,312,2302.0,8.57,0.75
69364,300,3335,377,5613.0,20.9,0.5
69364,360,1745,3332,2336.0,8.7,0.75
69364,300,3425,2168,1063.0,3.96,0.75
69364,180,548,2112,1193.0,4.44,0.75
69364,300,589,2412,2779.0,10.35,1.0
69364,420,2120,2091,2961.0,11.02,0.25
69365,480,502,1240,1786.0,6.65,1.0
69365,420,2652,4504,3125.0,11.64,0.5
69366,480,2487,1294,2429.0,9.04,0.5
69366,360,1963,1006,7775.0,28.95,0.75
69367,300,2950,1362,2418.0,9.0,0.25
69367,180,1618,1452,3562.0,13.26,0.25
69368,300,1972,3725,2777.0,10.34,0.75
69370,240,3608,949,5266.0,19.61,0.25
69370,360,1244,2394,3357.0,12.5,0.25
69370,420,2726,3071,2585.0,9.62,0.75
69370,300,1389,4,1449.0,5.4,0.75
69370,420,4427,3804,2058.0,7.66,0.25
69370,300,2103,2086,1664.0,6.2,1.0
69371,300,1791,2373,2577.0,9.59,0.5
69371,480,3326,1735,1900.0,7.07,0.25
69371,180,1210,265,3284.0,12.23,0.25
69372,360,4098,572,6687.0,24.9,0.25
69372,420,2395,2140,3975.0,14.8,1.0
69373,300,3261,4039,3282.0,12.22,0.5
69373,420,2334,2567,1400.0,5.21,1.0
69373,360,3181,3311,1510.0,5.62,0.25
69374,300,3697,3491,3786.0,14.1,0.5
69374,420,3007,253,1652.0,6.15,0.25
69375,180,2407,4280,4748.0,17.68,0.5
69376,180,3024,1484,1156.0,4.3,0.25
69376,480,3708,2656,9391.0,34.97,1.0
69376,300,1817,166,4412.0,16.43,0.5
69377,480,1638,3746,1317.0,4.9,0.5
69378,420,1613,4369,5710.0,21.26,1.0
69378,240,3433,177,1781.0,6.63,0.5
69378,480,1400,3749,1737.0,6.47,0.75
69378,360,3278,270,2955.0,11.0,0.75
69378,360,180,177,4266.0,15.88,0.75
69379,480,3234,3776,1666.0,6.2,0.75
69379,180,3300,2410,1810.0,6.74,0.75
69379,240,3619,2579,2458.0,9.15,0.75
69379,480,1298,2374,2649.0,9.86,0.75
69381,240,1529,300,2648.0,9.86,0.25
69381,180,3333,51,1907.0,7.1,1.0
69381,180,1121,2207,1452.0,5.41,0.75
69381,240,1817,1233,2995.0,11.15,0.5
69381,420,226,1683,2149.0,8.0,0.25
69381,480,3266,243,2691.0,10.02,0.25
69382,300,3024,2469,2974.0,11.07,0.75
69382,240,128,1739,3270.0,12.18,0.25
69383,420,2642,2912,2637.0,9.82,0.75
69383,240,101,125,1876.0,6.98,1.0
69383,420,3335,2710,3612.0,13.45,0.5
69383,300,1650,4326,9399.0,35.0,0.25
69384,300,4325,2000,1922.0,7.16,0.75
69384,240,478,1637,3325.0,12.38,0.25
69384,360,4327,3256,4012.0,14.94,1.0
69384,300,232,4352,4371.0,16.27,0.25
69384,480,3204,2589,1580.0,5.88,0.5
69385,180,3910,2966,3077.0,11.46,0.5
69385,420,637,3495,1619.0,6.03,0.25
69386,360,243,2256,2318.0,8.63,1.0
69386,300,2647,3293,2237.0,8.33,0.75
69386,180,3225,3063,2834.0,10.55,0.75
69386,360,1555,396,6930.0,25.8,0.5
69386,180,1289,3187,2116.0,7.88,1.0
69387,480,3013,2127,3993.0,14.87,0.5
69388,420,2892,208,2413.0,8.98,0.75
69389,480,4333,2553,2373.0,8.84,0.5
69389,180,3168,2552,3063.0,11.4,0.75
69390,240,270,1566,6915.0,25.75,0.75
69390,240,1393,2531,5042.0,18.77,0.25
69391,300,862,2741,11385.0,42.39,0.5
69391,300,2955,1014,1175.0,4.37,0.5
69392,480,3083,1233,1450.0,5.4,0.75
69392,480,1179,4525,1442.0,5.37,0.25
69393,480,3297,3191,1809.0,6.74,1.0
69393,180,1415,663,2571.0,9.57,0.5
69393,240,3472,907,7533.0,28.05,1.0
69394,300,3234,651,1731.0,6.45,0.25
69394,420,569,2198,3193.0,11.89,0.5
69395,180,4274,4383,5656.0,21.06,1.0
69396,360,2722,3128,3757.0,13.99,0.75
69397,420,2978,3189,4340.0,16.16,0.75
69397,180,1722,3640,8587.0,31.97,0.75
69397,240,3270,1254,2002.0,7.45,0.25
69397,180,3936,1879,6500.0,24.2,0.5
69397,360,1046,1534,6174.0,22.99,0.25
69397,360,1463,243,1396.0,5.2,0.25
69398,360,4458,4498,1671.0,6.22,0.25
69398,420,1715,4306,3765.0,14.02,0.25
69398,420,1466,409,3431.0,12.77,0.75
69398,480,3007,4119,2790.0,10.39,0.75
69398,300,1916,2836,3700.0,13.78,0.5
69398,360,161,388,1342.0,5.0,0.25
69400,300,1242,3080,2968.0,11.05,0.25
69400,480,1287,1088,2810.0,10.46,0.5
69401,240,4030,4390,2413.0,8.98,0.5
69401,180,1710,457,2338.0,8.71,0.5
69401,360,3697,2564,1144.0,4.26,1.0
69401,360,4303,1286,2928.0,10.9,0.25
69402,360,3163,148,8516.0,31.71,1.0
69403,180,1320,3159,2080.0,7.74,0.75
69404,360,1066,3868,7985.0,29.73,0.5
69405,420,1367,825,3206.0,11.94,0.5
69405,480,3530,77,4848.0,18.05,0.5
69405,240,1350,1120,2563.0,9.54,0.5
69405,240,3572,4351,2475.0,9.22,0.75
69406,180,4464,525,3411.0,12.7,0.75
69406,180,2370,2462,3188.0,11.87,0.5
69406,360,2088,2446,2676.0,9.96,0.75
69406,240,3416,20,6081.0,22.64,1.0
69406,180,1721,2893,2411.0,8.98,0.25
69407,420,1469,2506,11153.0,41.53,0.25
69407,360,194,1320,4425.0,16.48,0.25
69407,480,1255,4301,1991.0,7.41,0.75
69408,180,1023,923,2617.0,9.74,0.75
69409,300,2054,621,5123.0,19.07,0.5
69411,240,1460,239,1870.0,6.96,0.75
69411,300,1242,1618,2251.0,8.38,1.0
69411,360,1743,3322,1501.0,5.59,0.5
69411,300,3664,2249,1663.0,6.19,1.0
69412,180,920,467,2344.0,8.73,1.0
69412,360,2682,2335,2064.0,7.68,0.75
69412,300,1457,1025,2665.0,9.92,0.75
69412,180,3327,2681,1697.0,6.32,0.5
69413,300,1839,4341,2115.0,7.87,1.0
69413,420,3020,2716,4713.0,17.55,0.5
69413,300,2215,662,1081.0,4.02,0.25
69413,480,2331,269,2140.0,7.97,0.5
69414,240,1249,2618,3118.0,11.61,0.25
69414,180,2049,2637,6429.0,23.94,0.5
69414,360,3718,2463,1766.0,6.58,0.25
69414,420,2884,4218,2802.0,10.43,1.0
69414,480,2278,1378,1859.0,6.92,1.0
69416,480,3524,3321,3803.0,14.16,1.0
69417,360,2403,3627,2464.0,9.17,1.0
69418,420,3219,3950,1424.0,5.3,0.25
69418,420,2048,3072,1767.0,6.58,0.75
69419,420,1104,2666,6509.0,24.24,0.25
69421,360,1873,2480,4684.0,17.44,0.25
69421,300,2225,436,8431.0,31.39,0.75
69421,480,1249,707,2960.0,11.02,0.75
69421,480,1461,3642,4615.0,17.18,1.0
69421,300,2334,2277,1100.0,4.1,1.0
69422,360,3437,3560,4461.0,16.61,0.5
69422,240,910,1338,7442.0,27.71,1.0
69422,180,227,3953,4932.0,18.36,1.0
69423,360,491,663,3503.0,13.04,0.75
69423,420,3472,1614,3258.0,12.13,0.5
69423,240,3324,827,1863.0,6.94,1.0
69424,240,3064,1741,1403.0,5.22,0.25
69424,480,1735,3321,2643.0,9.84,1.0
69424,480,3413,101,3296.0,12.27,0.25
69424,420,3302,2465,1312.0,4.88,0.5
69424,480,2542,906,4331.0,16.13,0.75
69424,300,3957,2724,2241.0,8.34,1.0
69424,300,3542,1520,4981.0,18.55,1.0
69425,420,2054,684,6101.0,22.72,1.0
69425,240,3664,2221,4137.0,15.4,1.0
69425,180,2221,586,6898.0,25.68,0.75
69426,180,2098,3234,2124.0,7.91,0.75
69426,360,825,1201,2695.0,10.03,0.75
69426,180,3321,240,2064.0,7.68,1.0
69427,420,1650,4256,2380.0,8.86,0.5
69427,240,4403,1371,1560.0,5.81,0.5
69428,480,3825,3814,1162.0,4.33,0.5
69428,360,975,278,3417.0,12.72,1.0
69429,480,4254,3422,2963.0,11.03,0.75
69429,240,173,3014,2664.0,9.92,0.25
69430,300,3322,3251,3852.0,14.34,1.0
69430,480,1368,2310,6591.0,24.54,0.5
69430,300,3290,3337,8828.0,32.87,0.25
69431,300,4307,1401,3894.0,14.5,0.25
69432,480,3610,552,3120.0,11.62,1.0
69432,360,1254,574,2026.0,7.54,1.0
69433,420,3965,2370,7416.0,27.61,0.25
69436,180,1434,3185,3015.0,11.23,0.75
69436,480,3331,122,2369.0,8.82,0.25
69436,360,782,473,5705.0,21.24,0.25
69437,300,2539,1359,3622.0,13.49,0.75
69437,420,4312,2711,2459.0,9.16,0.5
69437,360,2449,1062,1675.0,6.24,0.75
69438,300,2249,3174,3744.0,13.94,0.75
69438,240,1016,2878,3019.0,11.24,0.25
69438,240,4102,4241,2680.0,9.98,1.0
69439,180,1217,2134,2473.0,9.21,0.5
69440,300,4317,2089,1409.0,5.25,1.0
69441,420,1818,3335,1345.0,5.01,0.75
69441,480,2838,1115,3530.0,13.14,0.75
69442,300,3280,877,1742.0,6.49,0.25
69442,360,1776,2446,2254.0,8.39,0.5
69443,180,3960,2557,1183.0,4.4,0.5
69443,360,2562,4118,2203.0,8.2,0.75
69444,420,295,1393,2183.0,8.13,0.5
69444,300,1626,3159,2463.0,9.17,0.5
69444,180,2830,4164,3640.0,13.55,0.25
69444,180,2474,1464,4285.0,15.95,0.5
69444,180,3335,4206,3429.0,12.77,0.75
69444,420,878,2210,6818.0,25.39,0.25
69445,180,2514,781,2680.0,9.98,0.75
69445,300,1332,2731,6307.0,23.48,1.0
69445,180,2536,3018,2028.0,7.55,0.75
69445,300,1105,2054,4077.0,15.18,0.25
69445,420,1292,2481,3049.0,11.35,0.5
69445,300,1626,3485,3062.0,11.4,0.5
69445,420,3294,4455,2856.0,10.63,1.0
69446,300,3060,1972,1608.0,5.99,0.5
69446,240,2335,402,2304.0,8.58,0.75
69447,180,4477,3588,5453.0,20.3,0.25
69447,240,2967,51,2763.0,10.29,0.75
69447,360,777,924,2261.0,8.42,0.75
69447,420,2773,1832,5195.0,19.34,0.25
69448,420,1257,300,4166.0,15.51,1.0
69448,420,2161,148,4170.0,15.53,1.0
69448,180,2087,1739,2076.0,7.73,1.0
69448,480,3764,585,4821.0,17.95,1.0
69448,240,4078,1768,1282.0,4.77,0.25
69449,360,3884,1229,3344.0,12.45,0.5
69449,480,3324,1043,6960.0,25.91,0.75
69450,480,1691,3437,5371.0,20.0,1.0
69450,240,63,1387,4467.0,16.63,0.25
69450,420,939,1653,4310.0,16.05,0.25
69451,300,3302,492,3735.0,13.91,1.0
69451,180,4347,1484,2245.0,8.36,0.75
69451,480,1712,4259,1670.0,6.22,0.5
69452,300,1303,2950,1508.0,5.61,0.25
69452,480,2363,2374,4452.0,16.58,1.0
69452,180,13,4509,1469.0,5.47,0.75
69452,480,1252,3205,3474.0,12.93,0.25
69452,240,2569,2537,2981.0,11.1,0.25
69452,480,2174,1479,2448.0,9.11,0.75
69452,240,1347,34,5539.0,20.62,0.5
69453,180,1079,995,2703.0,10.06,0.5
69453,300,3011,1839,4284.0,15.95,0.25
69454,180,2471,1617,1644.0,6.12,0.5
69454,360,586,2966,2889.0,10.76,1.0
69455,360,3560,535,1816.0,6.76,1.0
69455,300,2483,2509,2001.0,7.45,0.75
69455,180,1334,2960,3965.0,14.76,0.25
69455,480,3016,3689,4099.0,15.26,0.5
69455,300,298,736,2084.0,7.76,1.0
69456,360,631,3477,2699.0,10.05,0.75
69456,300,1031,1015,4431.0,16.5,0.5
69456,180,1520,2331,1837.0,6.84,0.25
69456,300,3234,2662,3142.0,11.7,0.75
69457,300,1820,2116,5866.0,21.84,0.25
69458,360,1463,2666,1586.0,5.91,0.5
69458,360,1322,3300,1966.0,7.32,0.75
69460,180,536,1979,2460.0,9.16,0.25
69460,360,3435,4533,5984.0,22.28,0.75
69460,240,1221,1613,1959.0,7.29,1.0
69461,240,1654,331,3280.0,12.21,0.75
69461,420,4104,3274,2948.0,10.98,0.25
69462,480,881,4249,5414.0,20.16,1.0
69462,300,2210,156,2201.0,8.2,0.5
69462,420,3168,3006,4032.0,15.01,0.5
69462,180,1241,2135,1200.0,4.47,0.5
69462,420,1633,3290,6587.0,24.53,1.0
69462,180,785,1012,2682.0,9.99,0.5
69463,420,1302,2511,2851.0,10.62,1.0
69464,240,3224,473,2052.0,7.64,0.25
69464,240,135,124,1462.0,5.44,1.0
69464,300,1914,1502,1374.0,5.12,0.25
69464,420,80,3684,2063.0,7.68,0.75
69465,360,4537,3913,1452.0,5.41,0.75
69465,240,3313,1023,2299.0,8.56,1.0
69465,240,2372,3257,5150.0,19.18,0.5
69465,180,1568,514,2344.0,8.73,0.25
69466,420,2332,226,1771.0,6.59,0.75
69467,240,2564,825,1349.0,5.02,1.0
69467,420,1344,1062,2461.0,9.16,0.5
69467,180,3921,2756,3754.0,13.98,0.25
69468,480,3516,587,6375.0,23.74,0.75
69468,420,1170,1258,3700.0,13.78,0.75
69468,360,810,766,5488.0,20.43,0.75
69469,420,1534,1009,2510.0,9.35,1.0
69469,300,2509,358,3609.0,13.44,0.5
69470,480,4031,401,3739.0,13.92,0.5
69470,480,2319,4035,10738.0,39.98,0.5
69471,240,4120,246,3770.0,14.04,1.0
69471,360,3257,1030,4415.0,16.44,0.5
69473,300,4331,2564,5259.0,19.58,1.0
69473,480,1116,1714,4369.0,16.27,0.75
69473,180,2216,3480,2710.0,10.09,0.5
69473,360,1520,245,1396.0,5.2,0.5
69474,300,2164,856,3211.0,11.96,0.25
69474,360,3642,3020,2042.0,7.6,0.5
69475,360,4487,2191,1835.0,6.83,1.0
69475,180,2206,1722,6156.0,22.92,0.25
69476,300,3451,3326,2405.0,8.95,0.25
69476,300,1476,2127,3850.0,14.33,0.25
69476,240,1367,3665,3799.0,14.14,0.25
69476,420,3294,1187,2826.0,10.52,1.0
69477,420,2538,3450,2426.0,9.03,0.25
69477,420,2357,2246,1503.0,5.6,1.0
69477,240,1676,1350,4661.0,17.35,0.25
69478,360,2925,3344,2081.0,7.75,0.75
